travelCode,userCode_x_x,name_x,place,days,hotel_perday,hotel_total,date_x,from,to,flightType,flight_cost,time,distance,agency,company,gender,age,pickupLocation,dropoffLocation,carType,rentalAgency,rentalDuration,price,totalDistance,fuelPolicy,bookingStatus,Total_car_price,no_of_guest,guest_name,total_passenger
3788,39,Hotel BW,Campo Grande (MS),4,60.39,241.56,04/16/2020,Aracaju (SE),Campo Grande (MS),premium,1021.53,1.69,650.1,CloudFy,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Julie Young'],2
3793,39,Hotel A,Florianopolis (SC),2,313.02,626.04,05/21/2020,Brasilia (DF),Florianopolis (SC),premium,1222.24,1.66,637.56,Rainbow,4You,female,48,East Jamesmouth,West Michaelshire,Luxury,Hertz,1.0,196.69,217.0,Prepaid,Cancelled,343.6,3,"['James Christensen', 'Taylor Ruiz', 'Monica Medina']",4
3795,39,Hotel AF,Sao Paulo (SP),2,139.1,278.2,06/04/2020,Aracaju (SE),Sao Paulo (SP),economic,410.79,1.02,392.76,CloudFy,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
3803,39,Hotel K,Salvador (BH),2,263.41,526.82,07/30/2020,Aracaju (SE),Salvador (BH),firstClass,1714.75,2.16,830.86,FlyingDrops,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Terri Williams', 'Dylan Obrien', 'Christine Ortiz']",4
3805,39,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/13/2020,Brasilia (DF),Rio de Janeiro (RJ),firstClass,539.39,0.48,183.37,FlyingDrops,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Michelle Abbott'],2
3806,39,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,08/20/2020,Brasilia (DF),Rio de Janeiro (RJ),firstClass,586.04,0.48,183.37,Rainbow,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Jeffrey Pittman', 'Rebecca Roberts', 'Sherry Bowman', 'Cheryl Nichols']",5
3810,39,Hotel BD,Natal (RN),3,242.88,728.64,09/17/2020,Brasilia (DF),Natal (RN),premium,1107.52,1.43,550.69,Rainbow,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
3812,39,Hotel AF,Sao Paulo (SP),3,139.1,417.3,10/01/2020,Recife (PE),Sao Paulo (SP),firstClass,980.83,1.26,486.52,Rainbow,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
3818,39,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/12/2020,Aracaju (SE),Sao Paulo (SP),firstClass,756.3,1.02,392.76,FlyingDrops,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Julie Andersen', 'Anthony Young']",3
3819,39,Hotel Z,Aracaju (SE),3,208.04,624.12,11/19/2020,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Laura Anderson', 'Raymond Woods']",3
3820,39,Hotel BD,Natal (RN),4,242.88,971.52,11/26/2020,Recife (PE),Natal (RN),firstClass,633.71,0.58,222.67,FlyingDrops,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Lauren Long', 'Alexandra Davenport', 'Darren Thompson', 'Scott Brewer']",5
3821,39,Hotel A,Florianopolis (SC),1,313.02,313.02,12/03/2020,Brasilia (DF),Florianopolis (SC),firstClass,1487.52,1.66,637.56,CloudFy,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
3826,39,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/07/2021,Brasilia (DF),Rio de Janeiro (RJ),economic,371.04,0.48,183.37,Rainbow,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Elizabeth Wilkerson', 'Craig Brown', 'Alexandra Reed', 'Tammy Moore']",5
3827,39,Hotel AF,Sao Paulo (SP),3,139.1,417.3,01/14/2021,Aracaju (SE),Sao Paulo (SP),firstClass,752.27,1.02,392.76,Rainbow,4You,female,48,Haleyport,South Brittanyville,Luxury,Budget,2.0,328.31,300.0,Prepaid,Cancelled,580.0,2,"['Aaron Jackson', 'William Cobb']",3
3829,39,Hotel A,Florianopolis (SC),4,313.02,1252.08,01/28/2021,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Sean Green', 'Maria Hoffman']",3
3831,39,Hotel BP,Brasilia (DF),1,247.62,247.62,02/11/2021,Recife (PE),Brasilia (DF),economic,439.38,0.63,242.21,Rainbow,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
3837,39,Hotel BW,Campo Grande (MS),4,60.39,241.56,03/25/2021,Aracaju (SE),Campo Grande (MS),premium,1116.83,1.69,650.1,Rainbow,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Alan Burke', 'Brian Taylor', 'Manuel Spencer']",4
3841,39,Hotel Z,Aracaju (SE),3,208.04,624.12,04/22/2021,Brasilia (DF),Aracaju (SE),firstClass,1287.52,1.11,425.98,FlyingDrops,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Melissa Murphy'],2
3845,39,Hotel A,Florianopolis (SC),2,313.02,626.04,05/20/2021,Brasilia (DF),Florianopolis (SC),premium,1222.24,1.66,637.56,Rainbow,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Andrew Willis', 'Trevor Johnson']",3
3850,39,Hotel K,Salvador (BH),2,263.41,526.82,06/24/2021,Brasilia (DF),Salvador (BH),firstClass,1685.23,1.76,676.56,CloudFy,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Connie Garcia', 'Catherine Cannon']",3
3853,39,Hotel A,Florianopolis (SC),3,313.02,939.06,07/15/2021,Recife (PE),Florianopolis (SC),firstClass,1434.38,1.76,676.53,FlyingDrops,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['David Davis', 'Paula Santos', 'Eric Brock']",4
3856,39,Hotel BD,Natal (RN),1,242.88,242.88,08/05/2021,Brasilia (DF),Natal (RN),firstClass,1313.76,1.43,550.69,CloudFy,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Jonathon Green', 'Joseph Obrien', 'Benjamin Oneal']",4
3861,39,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/09/2021,Brasilia (DF),Rio de Janeiro (RJ),economic,344.26,0.48,183.37,CloudFy,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Rebecca Mills', 'Margaret Daniels', 'Tracy Stokes', 'Kevin Richardson']",5
3867,39,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/21/2021,Recife (PE),Rio de Janeiro (RJ),economic,908.93,2.3,885.57,Rainbow,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Kevin Mcpherson', 'Stephanie Bautista', 'John Campos', 'David Gonzalez']",5
3868,39,Hotel AU,Recife (PE),1,312.83,312.83,10/28/2021,Brasilia (DF),Recife (PE),firstClass,804.24,0.63,242.21,CloudFy,4You,female,48,Morrisstad,Lake Michael,Hatchback,Avis,4.0,153.37,216.0,Prepaid,Cancelled,572.8,1,['Linda Fischer'],2
3870,39,Hotel Z,Aracaju (SE),3,208.04,624.12,11/11/2021,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Rachel Green'],2
3872,39,Hotel K,Salvador (BH),4,263.41,1053.64,11/25/2021,Brasilia (DF),Salvador (BH),economic,921.08,1.76,676.56,Rainbow,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
3875,39,Hotel K,Salvador (BH),2,263.41,526.82,12/16/2021,Recife (PE),Salvador (BH),firstClass,1470.41,2.05,788.55,Rainbow,4You,female,48,Petersonstad,Jesseburgh,Luxury,Avis,1.0,94.62,236.0,Partial,Cancelled,358.79999999999995,4,"['Crystal Stuart', 'Troy Sutton', 'Katie Thomas', 'Jose Nelson']",5
3877,39,Hotel BD,Natal (RN),4,242.88,971.52,12/30/2021,Brasilia (DF),Natal (RN),premium,1107.52,1.43,550.69,Rainbow,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['David Hill', 'Melissa Hubbard']",3
3878,39,Hotel A,Florianopolis (SC),2,313.02,626.04,01/06/2022,Recife (PE),Florianopolis (SC),economic,761.2,1.76,676.53,CloudFy,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Aaron Hull', 'Crystal Mitchell', 'George Wong', 'Patricia Jacobs']",5
3881,39,Hotel AU,Recife (PE),4,312.83,1251.32,01/27/2022,Brasilia (DF),Recife (PE),economic,432.1,0.63,242.21,CloudFy,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Thomas Mitchell', 'Christine Berg']",3
3884,39,Hotel Z,Aracaju (SE),2,208.04,416.08,02/17/2022,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Rachael Abbott', 'Daniel Acevedo', 'John Moore']",4
3885,39,Hotel Z,Aracaju (SE),1,208.04,208.04,02/24/2022,Brasilia (DF),Aracaju (SE),firstClass,1287.52,1.11,425.98,FlyingDrops,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Jonathan Snyder', 'Jim Wagner', 'Mr. Calvin Gonzales', 'Joseph Jones']",5
3886,39,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,03/03/2022,Recife (PE),Rio de Janeiro (RJ),firstClass,1611.14,2.3,885.57,Rainbow,4You,female,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Jessica Brown', 'Jacob Bautista', 'Scott Dixon']",4
3899,39,Hotel A,Florianopolis (SC),3,313.02,939.06,06/02/2022,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,4You,female,48,Rachelview,East Beverlychester,SUV,Sixt,1.0,69.08,457.0,Prepaid,Confirmed,505.6,1,['Jennifer Mullins'],2
3905,40,Hotel A,Florianopolis (SC),2,313.02,626.04,10/03/2019,Recife (PE),Florianopolis (SC),firstClass,1434.38,1.76,676.53,FlyingDrops,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['James Payne'],2
3906,40,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/10/2019,Brasilia (DF),Campo Grande (MS),economic,583.6,0.72,277.7,CloudFy,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
3917,40,Hotel K,Salvador (BH),4,263.41,1053.64,12/26/2019,Recife (PE),Salvador (BH),premium,1249.83,2.05,788.55,Rainbow,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Joseph Allen', 'Ashley Russell', 'Sarah Welch', 'Nicholas Hobbs']",5
3922,40,Hotel BP,Brasilia (DF),2,247.62,495.24,01/30/2020,Recife (PE),Brasilia (DF),premium,573.61,0.63,242.21,CloudFy,4You,none,42,Krausemouth,West Kimberly,Luxury,Budget,1.0,139.52,216.0,Prepaid,Cancelled,342.8,3,"['Gregory Thomas', 'Jade Jackson', 'Brett Ortiz']",4
3924,40,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,02/13/2020,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1190.94,1.55,597.61,FlyingDrops,4You,none,42,New Jacquelinestad,South Leslie,SUV,Avis,4.0,231.69,143.0,Full-to-Full,Pending,674.4,2,"['Alyssa Kelly', 'Zachary Kramer']",3
3927,40,Hotel K,Salvador (BH),3,263.41,790.23,03/05/2020,Aracaju (SE),Salvador (BH),economic,964.83,2.16,830.86,CloudFy,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Colleen Jones'],2
3928,40,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/12/2020,Brasilia (DF),Sao Paulo (SP),premium,750.0,0.67,257.81,Rainbow,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Chris Rivera'],2
3931,40,Hotel K,Salvador (BH),3,263.41,790.23,04/02/2020,Aracaju (SE),Salvador (BH),firstClass,1714.75,2.16,830.86,FlyingDrops,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Samantha Kerr', 'Steve Hernandez']",3
3936,40,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,05/07/2020,Aracaju (SE),Rio de Janeiro (RJ),premium,1007.72,1.55,597.61,CloudFy,4You,none,42,Sherriton,East Howardburgh,SUV,Enterprise,2.0,237.71,311.0,Partial,Cancelled,528.8,3,"['Daniel Evans', 'Julie Knox', 'Bryan Chavez']",4
3938,40,Hotel BW,Campo Grande (MS),1,60.39,60.39,05/21/2020,Aracaju (SE),Campo Grande (MS),premium,1021.53,1.69,650.1,CloudFy,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Matthew Bauer', 'Mrs. Nicole Wallace', 'Tamara Knight']",4
3942,40,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,06/18/2020,Brasilia (DF),Rio de Janeiro (RJ),firstClass,649.64,0.48,183.37,CloudFy,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Jessica Montgomery', 'Douglas Roberts', 'William Adams', 'Jonathan Ortega']",5
3944,40,Hotel Z,Aracaju (SE),1,208.04,208.04,07/02/2020,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Andrea Flowers', 'Lori Lang', 'Benjamin Preston', 'Eileen Wilson']",5
3959,40,Hotel A,Florianopolis (SC),4,313.02,1252.08,10/15/2020,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
3964,40,Hotel BD,Natal (RN),3,242.88,728.64,11/19/2020,Recife (PE),Natal (RN),firstClass,633.71,0.58,222.67,FlyingDrops,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Shelby Wright'],2
3973,40,Hotel BW,Campo Grande (MS),3,60.39,181.17,01/21/2021,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Virginia Wilson', 'Morgan Mccall', 'Alex Blackwell', 'Heather Wells']",5
3975,40,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,02/04/2021,Aracaju (SE),Rio de Janeiro (RJ),economic,712.64,1.55,597.61,Rainbow,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Barry Moran', 'Steven Martinez', 'Benjamin Shea']",4
3979,40,Hotel BD,Natal (RN),4,242.88,971.52,03/04/2021,Aracaju (SE),Natal (RN),economic,332.1,0.46,176.33,CloudFy,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Jeffrey Johnson', 'David Brown']",3
3987,40,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,04/29/2021,Brasilia (DF),Rio de Janeiro (RJ),firstClass,586.04,0.48,183.37,Rainbow,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['David Andrews', 'Matthew Byrd', 'Victor Ryan']",4
3988,40,Hotel K,Salvador (BH),4,263.41,1053.64,05/06/2021,Recife (PE),Salvador (BH),firstClass,1470.41,2.05,788.55,Rainbow,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Kimberly Ibarra'],2
3994,40,Hotel AU,Recife (PE),2,312.83,625.66,06/17/2021,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Becky Smith', 'James Walker', 'Rachel Deleon']",4
3998,40,Hotel K,Salvador (BH),1,263.41,263.41,07/15/2021,Brasilia (DF),Salvador (BH),economic,958.15,1.76,676.56,CloudFy,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
4001,40,Hotel BW,Campo Grande (MS),1,60.39,60.39,08/05/2021,Brasilia (DF),Campo Grande (MS),premium,831.7,0.72,277.7,CloudFy,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Tonya Choi'],2
4002,40,Hotel K,Salvador (BH),1,263.41,263.41,08/12/2021,Aracaju (SE),Salvador (BH),economic,943.36,2.16,830.86,Rainbow,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Michael James', 'Lauren Smith MD']",3
4003,40,Hotel A,Florianopolis (SC),4,313.02,1252.08,08/19/2021,Recife (PE),Florianopolis (SC),economic,761.2,1.76,676.53,CloudFy,4You,none,42,Hectorhaven,Brittanyville,Sedan,Avis,2.0,186.31,220.0,Partial,Pending,416.0,0,[],1
4004,40,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,08/26/2021,Brasilia (DF),Rio de Janeiro (RJ),economic,344.26,0.48,183.37,CloudFy,4You,none,42,Robertsonborough,Hallhaven,Sedan,Budget,4.0,343.43,330.0,Prepaid,Pending,744.0,1,['Elizabeth Mendez'],2
4006,40,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,09/09/2021,Recife (PE),Rio de Janeiro (RJ),premium,1351.89,2.3,885.57,Rainbow,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Emily Luna', 'Christopher Lee']",3
4014,40,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/04/2021,Aracaju (SE),Rio de Janeiro (RJ),economic,717.04,1.55,597.61,CloudFy,4You,none,42,South Sharonview,Billville,SUV,Hertz,3.0,286.78,262.0,Partial,Cancelled,629.6,0,[],1
4015,40,Hotel BD,Natal (RN),2,242.88,485.76,11/11/2021,Aracaju (SE),Natal (RN),firstClass,577.71,0.46,176.33,FlyingDrops,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
4019,40,Hotel K,Salvador (BH),2,263.41,526.82,12/09/2021,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Dennis Adams'],2
4020,40,Hotel AU,Recife (PE),2,312.83,625.66,12/16/2021,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Allen Orozco', 'Ann Taylor', 'Mario Warner', 'Nicholas Stevens']",5
4021,40,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/23/2021,Recife (PE),Sao Paulo (SP),premium,670.13,1.26,486.52,Rainbow,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
4027,40,Hotel AF,Sao Paulo (SP),1,139.1,139.1,02/03/2022,Aracaju (SE),Sao Paulo (SP),firstClass,730.43,1.02,392.76,CloudFy,4You,none,42,New Thomas,Maciasfort,Sedan,Sixt,3.0,122.32,89.0,Full-to-Full,Pending,431.2,0,[],1
4028,40,Hotel BP,Brasilia (DF),2,247.62,495.24,02/10/2022,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Jennifer Clarke', 'Nicole Young']",3
4032,40,Hotel Z,Aracaju (SE),2,208.04,416.08,03/10/2022,Brasilia (DF),Aracaju (SE),firstClass,1214.82,1.11,425.98,Rainbow,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Alyssa Gordon', 'Patricia Conner', 'Teresa Jenkins']",4
4034,40,Hotel K,Salvador (BH),1,263.41,263.41,03/24/2022,Brasilia (DF),Salvador (BH),premium,1268.97,1.76,676.56,Rainbow,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Leslie Hurley'],2
4035,40,Hotel K,Salvador (BH),2,263.41,526.82,03/31/2022,Brasilia (DF),Salvador (BH),premium,1268.97,1.76,676.56,Rainbow,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Nicholas Simmons'],2
4039,40,Hotel BW,Campo Grande (MS),4,60.39,241.56,04/28/2022,Brasilia (DF),Campo Grande (MS),premium,831.7,0.72,277.7,CloudFy,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Travis Murphy', 'Amanda Collins', 'Ryan Khan', 'Haley Alvarez']",5
4042,40,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/19/2022,Brasilia (DF),Sao Paulo (SP),economic,538.95,0.67,257.81,CloudFy,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Paul Ibarra', 'Carrie Jones', 'Valerie Acevedo', 'Maria Byrd']",5
4044,40,Hotel BP,Brasilia (DF),3,247.62,742.86,06/02/2022,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Mark Weiss'],2
4045,40,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,06/09/2022,Aracaju (SE),Rio de Janeiro (RJ),premium,1007.72,1.55,597.61,CloudFy,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Lisa Thomas', 'Julie Nelson', 'Victoria Cruz', 'Jon Brown']",5
4052,40,Hotel Z,Aracaju (SE),1,208.04,208.04,07/28/2022,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Mr. Martin Schroeder DDS', 'Carlos Stewart']",3
4054,40,Hotel AF,Sao Paulo (SP),3,139.1,417.3,08/11/2022,Recife (PE),Sao Paulo (SP),firstClass,883.63,1.26,486.52,CloudFy,4You,none,42,Anthonyport,Donaldtown,Luxury,Sixt,4.0,536.12,187.0,Partial,Pending,829.6,1,['Shannon Butler'],2
4057,40,Hotel K,Salvador (BH),2,263.41,526.82,09/01/2022,Recife (PE),Salvador (BH),firstClass,1470.41,2.05,788.55,Rainbow,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Brenda Davis DDS', 'Joseph Salinas', 'Matthew Peterson', 'Stephanie Bradshaw']",5
4058,40,Hotel AF,Sao Paulo (SP),4,139.1,556.4,09/08/2022,Aracaju (SE),Sao Paulo (SP),firstClass,730.43,1.02,392.76,CloudFy,4You,none,42,Lake Joshua,Brendabury,Hatchback,Sixt,2.0,337.91,310.0,Full-to-Full,Confirmed,448.0,1,['Larry Smith'],2
4059,40,Hotel AU,Recife (PE),2,312.83,625.66,09/15/2022,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Melissa Anderson', 'Bethany Munoz', 'Darren Moore']",4
4060,40,Hotel BP,Brasilia (DF),3,247.62,742.86,09/22/2022,Recife (PE),Brasilia (DF),firstClass,721.93,0.63,242.21,Rainbow,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
4068,40,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/17/2022,Recife (PE),Rio de Janeiro (RJ),premium,1351.89,2.3,885.57,Rainbow,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Andrew Warren'],2
4070,40,Hotel Z,Aracaju (SE),2,208.04,416.08,12/01/2022,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
4072,40,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/15/2022,Recife (PE),Rio de Janeiro (RJ),economic,910.7,2.3,885.57,CloudFy,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Michael Wright', 'Paul Lloyd', 'Michael Munoz', 'Melissa Beasley']",5
4074,40,Hotel Z,Aracaju (SE),3,208.04,624.12,12/29/2022,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
4079,40,Hotel A,Florianopolis (SC),4,313.02,1252.08,02/02/2023,Recife (PE),Florianopolis (SC),economic,761.2,1.76,676.53,CloudFy,4You,none,42,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Kayla Gibson'],2
4093,41,Hotel A,Florianopolis (SC),3,313.02,939.06,11/28/2019,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,4You,female,62,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Bradley Mcdonald', 'Melissa Washington', 'Lori Ramirez']",4
4094,41,Hotel AU,Recife (PE),2,312.83,625.66,12/05/2019,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,4You,female,62,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Christopher Morris', 'Tony Joseph', 'Wayne Cook', 'Amanda Baker']",5
4095,41,Hotel AU,Recife (PE),3,312.83,938.49,12/12/2019,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,4You,female,62,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Mrs. Anne Freeman'],2
4097,41,Hotel Z,Aracaju (SE),4,208.04,832.16,12/26/2019,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,4You,female,62,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Tina Phillips', 'Kimberly Orozco PhD', 'James Foster', 'Barbara Peck']",5
4102,41,Hotel AU,Recife (PE),4,312.83,1251.32,01/30/2020,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,4You,female,62,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Dominique Smith', 'Rebecca Williams']",3
4103,41,Hotel AF,Sao Paulo (SP),1,139.1,139.1,02/06/2020,Aracaju (SE),Sao Paulo (SP),firstClass,730.43,1.02,392.76,CloudFy,4You,female,62,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
4105,41,Hotel AU,Recife (PE),1,312.83,312.83,02/20/2020,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,4You,female,62,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Kelsey Maxwell', 'Gregory Kline']",3
